evse_sequential_id,evse_charge_month,evse_id,evse_mean_sessions,evse_mean_duration,evse_mean_energy_wh,evse_sum_duration,evse_sum_energy_wh,location_latitude,location_longitude,location_postal_code,location_city,,Pincode,Latitude of nearest fast charger,Longitude of the nearest fast charger,Distance from the nearet fast charger(in Km)
272,01.01.19,DE*EDR*E12100066*1,-13.97530049,-7.332785007,4673.47471,-633.3805553,-216481.3976,53.115207,12.469085,16909,16909 Heiligengrabe,,169,53.067119,12.532982,6.840916657
273,01.09.21,DE*EDR*E21000184*1,87.57378592,1.355151049,6614.218802,2557.912223,1861529.927,52.07187,8.664632,32107,Bad Salzuflen,,321,52.06697,8.75456,6.170878791
277,01.02.21,DE*EDR*E11000302*2,1.561390301,-30.57632204,-5098.306472,-575.5205828,-186537.1725,51.265533,7.249006,42389,Wuppertal,,423,51.265614,7.245308,0.25744944
278,01.08.20,DE*EDR*E31100014*1,-12.09256202,-2.44880627,5729.666516,-413.0962128,-215434.1994,51.38117688,9.23966895,34289,Zierenberg,,342,51.2288935,9.4296715,21.47529874
279,01.09.20,DE*EDR*E22100036*1,-12.31474024,7.874107264,8416.409989,-277.012976,-110893.221,54.363349,9.671023,24791,Alt-Duvenstedt,,247,54.32017008,9.626915146,5.58809427
280,01.09.21,DE*EDR*E22100019*1,-12.31474024,-1.375892736,3387.243322,-388.012976,-171243.221,54.803352,9.328803,24983,Handewitt,,249,52.382725,9.333851,269.1616477
281,01.04.22,DE*EDR*E21000155*1,21.9108059,-5.485373441,4660.318253,527.1531038,358405.4921,50.809423,7.220042,53721,Siegburg,,537,50.798281,7.20399,1.675523447
284,01.01.21,DE*UFC*E110023*1,-16.03858277,-4.692838522,8110.60005,-588.5762551,-472715.3315,47.909206,7.592225,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.84176773
288,01.10.21,DE*EDR*E21000145*1,100.3490259,5.651521599,9513.942567,3750.316253,2503661.052,52.91502,8.425643,27801,DÃ¶tlingen,,278,53.0557945,8.5012833,16.45198669
290,01.03.21,DE*EDR*E31100047*1,-3.316247569,-2.731710634,3814.992837,-122.9998824,-125146.3022,50.52085,8.7554999,35415,35415 Pohlheim,,354,50.491861,8.655611,7.764754171
294,01.11.19,DE*EDR*E02100031*1,-12.38870848,-18.05329577,-2432.608518,-456.2770379,-257134.5372,51.090952,13.236838,4741,04720 DÃ¶beln,,474,51.445778,6.635028,460.8325065
298,01.06.19,DE*EDR*E92100039*1,-6.090023915,-5.601336567,-1298.970374,-282.6068385,-188801.2691,49.308275,10.968714,91126,91126 Kammerstein,,911,49.323136,11.042675,5.610095326
300,01.05.18,DE*EDR*E62100025*1,34.37786386,2.658874198,2253.10606,1164.898703,497510.4745,49.946431,8.608135,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.08593552
301,01.03.22,DE*UFC*E210001*1,-33.05046325,-23.97448155,-12935.42272,-1393.98191,-1433756.05,51.484134,6.763712,47166,Duisburg,,471,51.462389,6.733861,3.181353481
303,01.01.22,DE*EDR*E22100019*1,-9.113332508,22.47923246,19914.73531,-246.4513722,-79736.94948,54.803352,9.328803,24983,Handewitt,,249,52.382725,9.333851,269.1616477
305,01.03.22,DE*EDR*E92100039*1,46.02906585,-2.561635523,3859.499439,1195.376364,828839.8636,49.308275,10.968714,91126,91126 Kammerstein,,911,49.323136,11.042675,5.610095326
307,01.01.22,DE*UFC*E210005*1,49.19419476,-7.958449307,-61.16664177,654.0796665,901431.7174,50.929797,6.337299,52428,JÃ¼lich,,524,50.9291834,6.3385009,0.108399691
308,01.01.22,DE*UFC*E210010*1,7.306535305,-9.349870386,-1833.774798,-600.6218693,-27549.0333,51.559849,13.922106,1994,Schipkau,,199,51.535798,13.914721,2.722666644
309,01.08.19,DE*EDR*E99000502*1,-31.49626097,6.399548378,5577.308482,-867.7462946,-431437.9652,50.356513,8.692383,61239,61239 Ober-MÃ¶rlen,,612,50.341922,8.530458,11.60325077
310,01.10.21,DE*EDR*E21000174*1,-16.62345455,-14.15260116,1453.038457,-659.1637265,-503270.8162,50.897498,7.153371,51503,RÃ¶srath,,515,50.884242,7.186257,2.737416295
311,01.03.22,DE*UFC*E210011*1,28.86066671,3.379535329,1835.36829,543.3790684,632003.6488,51.56778,13.927832,1994,Schipkau,,199,51.535798,13.914721,3.66995778
314,01.09.21,DE*EDR*E21000135*1,5.544237545,-4.252527656,5248.724035,194.2981264,140167.2722,51.223112,7.667504,58513,LÃ¼denscheid,,585,51.2285276,7.6086333,4.143518364
315,01.01.21,DE*UFC*E110006*1,-20.41149548,0.375468373,-6577.518026,-695.5868659,-746028.443,54.013928,9.933246,24623,GroÃŸenaspe,,246,54.04306,10.213704,18.60203568
317,01.11.21,DE*EDR*E21000143*1,-35.72682948,3.01734981,11043.16204,-1061.168727,-649142.6692,51.403019,10.414528,37339,Kirchworbis,,373,51.37377,10.11615,20.95827774
319,01.04.20,DE*EDR*E02100042*1,-10.20882007,8.92980239,12598.0518,-175.1753276,-97286.75956,51.608992,12.187898,6794,Sandersdorf-Brehna,,679,51.555342,12.19287,5.975491491
323,01.02.22,DE*EDR*E21000133*1,-14.65429059,11.89993721,8347.096019,-333.9891138,-182136.1435,48.589101,13.365639,94036,Passau,,940,48.559526,13.4225,5.321224081
325,01.02.20,DE*EDR*E02100005*1,-1.959565078,1.025882657,1501.658961,-47.12007392,-93041.17706,50.893563,12.9408,9244,09244 Lichtenau,,924,49.3225632,12.121547,184.1951043
327,01.02.19,DE*EDR*E02100017*1,-3.959565078,-2.74179411,909.9417897,-144.1200739,-128821.1771,51.063068,13.570808,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.5970861
331,01.08.20,DE*EDR*E62100049*1,34.50373903,-4.417789084,4401.197027,724.2537054,634222.0348,50.096868,8.353418,65207,65207 Wiesbaden,,652,50.048154,8.217435,11.11404241
333,01.04.21,DE*UFC*E110119*1,-19.17643051,-13.10104655,7571.709842,-366.937587,-158040.0243,51.424935,6.992892,45131,Essen,,451,51.452388,7.013563,3.372156314
335,01.05.18,DE*EDR*E22100001*1,38.93728947,-0.095953067,413.0645148,1097.186379,551805.5854,54.09272,9.92966,24537,24537 NeumÃ¼nster,,245,54.180057,9.94417,9.757324727
336,01.08.21,DE*UFC*E110107*1,54.28946844,1.562269128,2285.654044,1339.407831,1404223.645,54.363368,9.670997,24791,Alt-Duvenstedt,,247,54.32017008,9.626915146,5.589047438
338,01.04.21,DE*EDR*E21000145*1,10.21352998,8.789156012,9020.393418,464.2919957,474141.5684,52.91502,8.425643,27801,DÃ¶tlingen,,278,53.0557945,8.5012833,16.45198669
339,01.10.21,DE*UFC*E110106*1,73.92450448,-1.040079744,-423.4319627,1794.150823,1538669.114,54.363337,9.671053,24791,Alt-Duvenstedt,,247,54.32017008,9.626915146,5.587943476
340,01.02.22,DE*UFC*E210003*1,49.60861037,-4.160007532,5141.924197,957.4282939,1452818.248,50.858083,6.806632,50354,HÃ¼rth,,503,50.84549667,6.913742423,7.648345805
341,01.10.21,DE*EDR*E21000191*1,15.04630184,-6.718272892,5441.423277,480.1773607,313604.9755,51.467696,7.596939,58239,Schwerte,,582,51.297259,7.358371432,25.16501497
345,01.09.21,DE*UFC*E110121*1,-52.42770568,16.7142978,1818.618996,-1580.187975,-1364822.35,50.406215,11.773788,95180,Berg,,951,50.217945,11.937066,23.9308997
348,01.09.21,DE*UFC*E320106*1,-32.43252153,2.541329532,7160.535613,-944.4233008,-754419.5635,53.42415,9.966352,21077,Hamburg,,210,53.483558,10.211489,17.52406092
349,01.12.21,DE*EDR*E99000502*1,100.2660487,-1.010887589,5376.361198,2980.120723,1900276.28,50.356513,8.692383,61239,61239 Ober-MÃ¶rlen,,612,50.341922,8.530458,11.60325077
351,01.05.21,DE*EDR*E62100049*1,28.37786386,1.025392055,3355.91856,875.898703,483580.4745,50.096868,8.353418,65207,65207 Wiesbaden,,652,50.048154,8.217435,11.11404241
352,01.11.20,DE*UFC*E210009*1,-55.70819249,8.047165305,-3365.057744,-1867.430206,-1314533.863,52.302979,13.01724,14552,Michendorf,,145,52.40277,13.27005,20.44364223
354,01.11.21,DE*EDR*E91100088*1,-15.79927126,-27.37618094,-1994.018265,-634.7976256,-407644.6182,49.839264,12.172418,92670,Windischeschenbach,,926,49.66344,12.14901,19.62293227
355,01.04.21,DE*EDR*E21000198*1,-14.54694106,12.57887935,10802.20471,-169.0670172,-119794.8916,51.036081,9.489578,34593,KnÃ¼llwald,,345,51.140217,9.2745376,18.96475723
357,01.03.22,DE*UFC*E110025*1,44.40335221,-3.590193253,7823.122888,1180.094714,1522310.529,47.909204,7.59244,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.82883118
358,01.07.21,DE*EDR*E21000200*1,17.56966811,-6.630689134,8133.527988,588.1545453,638485.7159,52.340394,10.354565,38176,Wendeburg,,381,52.262151,10.527829,14.64564231
359,01.11.21,DE*UFC*E110117*1,-1.498206893,-11.48255203,8641.213019,-120.504611,228.1006076,49.836824,12.172453,92670,Windischeschenbach,,926,49.66344,12.14901,19.35285119
360,01.04.22,DE*EDR*E21000135*1,-25.0891941,-4.766623441,5274.932223,-648.8468962,-385804.5079,51.223112,7.667504,58513,LÃ¼denscheid,,585,51.2285276,7.6086333,4.143518364
362,01.04.21,DE*EDR*E12100020*1,10.67898351,-11.87804286,1209.768522,-56.50529621,57135.41891,52.133086,12.754556,14823,14823 MÃ¼hlenflieÃŸ-Grabow,,148,52.160095,12.779865,3.464375468
364,01.10.21,DE*EDR*E82100083*1,66.31122686,-1.213864052,5850.379037,2248.052108,1261560.421,48.124006,11.759489,85622,Vaterstetten,,856,48.08001,11.87231,9.701495838
365,01.03.18,DE*EDR*E02100073*1,-9.932045706,-10.84772982,-3488.294041,-421.7977323,-258834.8474,51.432622,11.423106,6542,06542 Wolferstedt,,654,49.99718,8.4241166,264.6528836
366,01.02.22,DE*EDR*E21000180*1,-15.83675165,10.05856214,6692.805469,-533.4959839,-172859.8966,50.947866,11.196966,99198,MÃ¶nchenholzhausen,,991,51.113131,10.933049,26.04465825
367,01.05.22,DE*EDR*E02100085*1,22.16576467,5.074362278,8728.955807,877.750935,563870.6951,50.466056,12.184668,8527,08527 Plauen,,852,48.238569,11.353808,254.8871783
368,01.05.20,DE*EDR*E22100029*1,-3.573587154,4.208445241,3734.728436,-58.23173594,-4711.546418,53.521783,10.802986,23899,23899 Gudow,,238,50.865765,10.252332,297.7086488
369,01.06.21,DE*UFC*E110108*1,-51.88097543,-12.67441568,-14393.38111,-1511.135574,-1487933.906,51.381184,9.239494,34289,Zierenberg,,342,51.2288935,9.4296715,21.48340433
370,01.05.22,DE*UFC*E320109*1,48.82344641,-6.342658048,5207.480238,1154.712177,1563364.282,50.806619,7.220173,53721,Siegburg,,537,50.798281,7.20399,1.467292457
376,01.07.20,DE*EDR*E02100057*1,-18.57950623,-12.51924235,7108.787561,-586.7879823,-307417.1909,51.200127,14.329909,2625,02625 Bautzen,,262,53.041733,8.22121386,464.4154945
379,01.12.18,DE*EDR*E62100049*1,14.26604867,3.204125307,5629.507798,650.1207235,375425.28,50.096868,8.353418,65207,65207 Wiesbaden,,652,50.048154,8.217435,11.11404241
380,01.10.18,DE*EDR*E62100007*1,-2.861224932,-0.28257493,5552.473058,54.99669735,67226.50326,49.690307,8.603811,64625,64625 Bensheim,,646,49.6861354,8.6187296,1.16915747
381,01.01.21,DE*EDR*E02100018*1,-4.373980686,-6.697643293,-518.7323821,-255.4687013,-150899.7079,51.060482,13.572325,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.8698694
384,01.05.19,DE*EDR*E02100005*1,-7.834235332,-9.527954324,-2813.905197,-288.249065,-173372.3049,50.893563,12.9408,9244,09244 Lichtenau,,924,49.3225632,12.121547,184.1951043
385,01.05.22,DE*EDR*E21000182*1,5.102929573,-9.860099042,6447.542643,16.57249637,254137.1938,51.632195,7.87476,59069,Hamm,,590,51.66959,7.81033,6.086783283
386,01.02.21,DE*EDR*E62100024*1,-10.25834251,-0.417568116,1400.743128,-295.3904205,-198015.5295,49.946873,8.611233,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.16670972
387,01.01.22,DE*EDR*E02100005*1,27.62601931,-9.852114838,330.8096233,436.5312987,312941.2921,50.893563,12.9408,9244,09244 Lichtenau,,924,49.3225632,12.121547,184.1951043
388,01.04.22,DE*EDR*E21000169*1,145.426698,4.144101469,7197.614696,4559.614545,3091559.482,49.750848,9.963149,97084,WÃ¼rzburg,,970,49.791594,9.953112,4.587726461
390,01.12.20,DE*UFC*E210042*1,-99.57758505,-16.87703682,-23311.51699,-2873.644558,-2814664.139,50.094653,8.352426,65207,Wiesbaden,,652,50.048154,8.217435,10.93387142
392,01.05.22,DE*EDR*E21000186*1,-5.271082702,-15.28660594,3169.028067,-553.8545211,-220723.1592,51.157466,6.962181,42697,Solingen,,426,51.157162,6.963942,0.127378762
395,01.12.20,DE*EDR*E02100073*1,-11.94605052,-6.33598264,3340.610647,-434.0270445,-240266.4994,51.432622,11.423106,6542,06542 Wolferstedt,,654,49.99718,8.4241166,264.6528836
400,01.11.20,DE*UFC*E110028*1,-31.64757157,1.434877993,-5487.682363,-771.8156811,-987500.7767,49.410226,8.341656,67105,Dannstadt-Schauernheim,,671,49.385831,8.391853,4.533602501
401,01.01.21,DE*EDR*E31100016*1,3.760966907,0.683910659,5744.393767,85.04082812,202889.6065,50.388569,9.530514,36381,36381 SchlÃ¼chtern,,363,50.7382511,9.2462788,43.76002282
403,01.10.21,DE*EDR*E02100073*1,5.926675879,-3.151546309,5549.961801,211.8489293,133562.7239,51.432622,11.423106,6542,06542 Wolferstedt,,654,49.99718,8.4241166,264.6528836
407,01.08.21,DE*UFC*E110001*1,-30.56456103,3.346755937,5766.035444,-866.5671401,-663562.2963,49.769169,10.470803,96160,Geiselwind,,961,49.819859,11.000909,38.46599199
411,01.01.21,DE*EDR*E02100043*1,2.626019314,-1.80180996,3673.462062,2.531298697,10021.29207,51.607277,12.183264,6794,06794 Sandersdorf-Brehna,,679,51.555342,12.19287,5.812927442
412,01.09.21,DE*EDR*E21000126*1,67.03069193,-7.194090942,4764.33232,1449.5735,1388845.965,51.326179,6.891523,40883,Ratingen,,408,51.252237,6.951764,9.227675509
413,01.09.18,DE*EDR*E62100025*1,-24.36328923,-3.811178065,3119.064669,-759.882537,-353703.2001,49.946431,8.608135,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.08593552
414,01.05.22,DE*EDR*E21000136*1,25.39867369,-13.49094605,3213.566859,280.4865661,398023.6326,51.158082,7.226709,42859,Remscheid,,428,51.157855,7.22812,0.101587068
416,01.07.21,DE*EDR*E11000319*2,-23.61418323,-42.30859128,5012.988254,-1009.563535,-385067.9461,51.771942,7.177018,45721,Haltern am See,,457,51.64476422,7.102951204,15.03422782
417,01.11.19,DE*EDR*E22100030*1,-4.128060307,-8.156723048,358.626847,-173.2597088,-78332.77876,53.520118,10.805807,23899,23899 Gudow,,238,50.865765,10.252332,297.5493706
418,01.02.21,DE*UFC*E210015*1,-41.27810657,-15.55761465,-4850.171461,-1675.164506,-1073756.066,51.125661,6.602056,41516,Grevenbroich,,415,51.061111,6.820522,16.86089429
419,01.04.22,DE*UFC*E110002*1,75.93497906,7.50010561,12871.37405,3133.151595,3524611.689,49.769144,10.47069,96160,Geiselwind,,961,49.819859,11.000909,38.47443258
423,01.11.20,DE*EDR*E62100025*1,0.823390705,-12.54497433,2226.802996,-131.1292698,18218.2422,49.946431,8.608135,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.08593552
424,01.04.21,DE*UFC*E320103*2,-47.03365663,7.514881369,2510.035696,-1246.552584,-1339602.832,53.424115,9.966417,21077,Hamburg,,210,53.483558,10.211489,17.52154859
426,01.02.22,DE*EDR*E21000174*1,26.49030449,-1.568763386,8249.703573,973.8672703,564423.2829,50.897498,7.153371,51503,RÃ¶srath,,515,50.884242,7.186257,2.737416295
427,01.12.20,DE*UFC*E110013*1,-13.85966251,2.045583599,-574.4481258,-334.9593597,-387277.2962,48.4442,10.876023,86368,Gersthofen,,863,48.406458,10.95206,7.006559099
432,01.12.21,DE*UFC*E110112*1,16.94445107,2.936911638,8205.379495,549.7453823,608517.1385,49.836971,12.172432,92670,Windischeschenbach,,926,49.66344,12.14901,19.36900352
433,01.02.21,DE*EDR*E21000170*1,-11.7978632,-15.86090355,-6081.866816,-511.6700797,-156954.6076,50.856697,12.313322,4626,SchmÃ¶lln,,462,51.656773,6.9472599,383.77439
434,01.04.21,DE*EDR*E21000197*1,-5.047118194,8.938470732,12576.24875,-33.72533339,170688.8099,50.87499,11.846279,7629,Hermsdorf,,762,49.01697723,8.470952683,317.7737204
435,01.02.18,DE*EDR*E02100031*1,0.040434922,-11.75034112,-4727.921458,-150.1200739,-143571.1771,51.090952,13.236838,4741,04720 DÃ¶beln,,474,51.445778,6.635028,460.8325065
436,01.09.21,DE*EDR*E11000321*2,19.38993458,-24.63863757,8855.034325,664.1941424,607487.2653,52.539155,8.114465,49451,Holdorf,,494,52.82659,8.303935,34.41871954
437,01.07.21,DE*EDR*E21000174*1,-35.12963666,-16.78775752,6799.645963,-1011.800638,-640411.731,50.897498,7.153371,51503,RÃ¶srath,,515,50.884242,7.186257,2.737416295
438,01.09.21,DE*UFC*E110024*1,16.7600095,-1.975426609,8473.347608,540.8621412,779468.397,47.909208,7.592273,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.83872145
442,01.02.22,DE*UFC*E210011*1,27.83314734,2.46470542,1851.741835,470.0567267,585987.3191,51.56778,13.927832,1994,Schipkau,,199,51.535798,13.914721,3.66995778
445,01.04.22,DE*UFC*E320101*1,182.2404107,4.784657904,2040.631863,4026.124396,4797031.348,48.337413,11.608175,85376,Neufahrn bei Freising,,853,48.38330103,11.75294101,11.85047726
446,01.06.21,DE*EDR*E21000132*1,-26.88788953,-2.257414988,1536.967878,-815.4694681,-492012.8016,48.050007,7.810172,79108,Freiburg im Breisgau,,791,47.925027,7.701838,16.06652188
447,01.12.21,DE*UFC*E320108*1,153.7116312,-3.554313173,5951.838554,4998.934198,4950835.087,50.897495,7.153358,51503,RÃ¶srath,,515,50.884242,7.186257,2.738005205
448,01.11.21,DE*EDR*E21000199*1,46.76046586,-5.629244727,5449.287212,1400.66549,1029391.37,52.422326,9.554407,30823,Garbsen,,308,52.44352,9.7226936,11.64974688
449,01.10.21,DE*EDR*E21000199*1,44.07585022,2.299881682,7366.341779,1538.791457,1110008.631,52.422326,9.554407,30823,Garbsen,,308,52.44352,9.7226936,11.64974688
450,01.01.22,DE*EDR*E02100085*1,37.62601931,7.498435138,11600.18265,1546.531299,1030240.292,50.466056,12.184668,8527,08527 Plauen,,852,48.238569,11.353808,254.8871783
452,01.04.19,DE*EDR*E12100067*1,0.189860125,-4.337900457,5861.91483,-9.087181606,100841.5508,53.115301,12.466908,16909,16909 Heiligengrabe,,169,53.067119,12.532982,6.940584227
454,01.12.20,DE*UFC*E320102*1,61.50318023,0.502309071,-3620.233324,970.2726793,821899.6079,48.337404,11.608041,85376,Neufahrn bei Freising,,853,48.38330103,11.75294101,11.85984504
455,01.04.22,DE*EDR*E21000146*1,118.395991,15.31421895,10873.5261,4608.798866,3018633.321,52.913791,8.425558,27801,DÃ¶tlingen,,278,53.0557945,8.5012833,16.58382558
456,01.09.21,DE*UFC*E32000112*2,-71.77212706,-28.17803557,-16875.73373,-2234.646123,-1782797.195,52.23117,7.876939,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.38931337
457,01.11.21,DE*EDR*E21000172*1,-25.72682948,6.413183143,8910.453708,-640.1687274,-440482.6692,50.75979,9.357805,36304,Alsfeld,,363,50.7382511,9.2462788,8.203819313
458,01.07.21,DE*EDR*E21000150*1,-3.459880265,-17.66566818,4976.241518,-169.4595508,-8374.93919,51.222899,7.670299,58513,LÃ¼denscheid,,585,51.2285276,7.6086333,4.339539498
461,01.06.21,DE*UFC*E210015*1,-8.369676959,-10.62551167,4377.891314,-714.8253668,31457.13106,51.125661,6.602056,41516,Grevenbroich,,415,51.061111,6.820522,16.86089429
465,01.05.22,DE*EDR*E21000167*1,26.80128276,1.58956374,4972.778544,692.5408079,473414.9369,49.755871,9.959829,97084,WÃ¼rzburg,,970,49.791594,9.953112,4.001395473
466,01.12.20,DE*EDR*E62100006*1,2.26604867,-3.091778973,4351.96569,-14.8792765,105366.28,50.300134,8.234582,65520,65520 Bad Camberg,,655,50.300794,8.234861,0.076017035
467,01.06.21,DE*EDR*E11000308*2,-0.013447011,-21.72346779,368.1251202,-212.161158,-85988.6393,50.423684,10.349945,97638,Mellrichstadt,,976,50.1800788,10.0783839,33.25281762
468,01.11.20,DE*EDR*E21000159*1,-9.659994572,0.013588352,4915.797307,-45.11699504,-111708.518,47.829777,11.907303,83737,Irschenberg,,837,47.79258,11.83079,7.053617748
470,01.06.21,DE*EDR*E21000230*1,-84.63926022,-2.807130191,-7951.885491,-2417.873438,-1958058.491,48.337465,11.608238,85376,Neufahrn bei Freising,,853,48.38330103,11.75294101,11.84378209
471,01.03.20,DE*EDR*E31100014*1,-12.31624757,-7.824878336,880.4586754,-477.9998824,-328296.3022,51.38117688,9.23966895,34289,Zierenberg,,342,51.2288935,9.4296715,21.47529874
472,01.12.20,DE*UFC*E32000112*2,-65.14278917,-21.54458305,-14974.50983,-2077.642863,-1698881.715,52.23117,7.876939,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.38931337
473,01.12.19,DE*EDR*E22100036*1,-6.685402342,1.772711297,2695.33086,-216.0097155,-106234.7409,54.363349,9.671023,24791,Alt-Duvenstedt,,247,54.32017008,9.626915146,5.58809427
476,01.05.22,DE*UFC*E110003*1,47.30956379,2.732411681,8355.136108,1564.077858,1844294.143,49.769035,10.470728,96160,Geiselwind,,961,49.819859,11.000909,38.47355524
480,01.02.21,DE*UFC*E110018*1,-36.43293314,-89.67118331,-3017.439216,-1265.987081,-1076414.683,50.115412,7.598384,56291,Pfalzfeld,,562,50.546194,7.637306,47.9803777
483,01.10.21,DE*EDR*E11000319*2,-5.108001123,-40.03976742,786.1368049,-682.9266233,-232730.0314,51.771942,7.177018,45721,Haltern am See,,457,51.64476422,7.102951204,15.03422782
485,01.05.21,DE*EDR*E11000322*2,22.0178046,32.98723663,2854.643643,3457.568183,259563.2541,50.581904,7.478944,56593,Krunkel,,565,50.431696,7.4575,16.77107057
486,01.05.21,DE*EDR*E11000316*2,14.50298975,-15.95457625,1301.566543,296.2139446,211759.0833,53.29976,9.53202,27419,Tiste,,274,53.850924,8.715758,81.6105962
487,01.12.20,DE*EDR*E99000502*1,13.26604867,2.086926468,4887.392051,558.1207235,318695.28,50.356513,8.692383,61239,61239 Ober-MÃ¶rlen,,612,50.341922,8.530458,11.60325077
488,01.06.20,DE*EDR*E22100019*1,-14.79048729,6.36440684,6976.588919,-371.7636053,-186724.2216,54.803352,9.328803,24983,Handewitt,,249,52.382725,9.333851,269.1616477
490,01.04.22,DE*UFC*E320106*1,-20.06595318,2.980228399,761.0317688,-617.5683233,-691259.3436,53.42415,9.966352,21077,Hamburg,,210,53.483558,10.211489,17.52406092
491,01.03.21,DE*UFC*E110005*1,21.55617195,-81.27738487,1195.659139,268.7871639,377167.8834,54.092765,9.929906,24537,NeumÃ¼nster,,245,54.180057,9.94417,9.750804228
