evse_sequential_id,evse_charge_month,evse_id,evse_mean_sessions,evse_mean_duration,evse_mean_energy_wh,evse_sum_duration,evse_sum_energy_wh,charger_latest_known_status,charger_vendor,charger_model,charger_max_power,charger_max_current,connector_plug_type,connector_plug_power,connector_current_type,charger_first_connection_date,charger_last_connection_date,charger_authentication_modes,location_name,location_latitude,location_longitude,location_postal_code,location_city,location_charge_point_operator_name
75,2021-07-01,DE*EDR*E31100047*2,-27.9637080916214,-22.0138511778879,-7189.87242156117,-910.990132401022,-581111.645634879,in-service,ABB,MD_TERRA_53,50,73,Mennekes,43,AC,2018-03-01T07:23:56Z,2022-05-12T16:32:30Z,"['NRC', 'NRD', 'R', 'DP']",Limes West AC,50.52085,8.7554999,35415,35415 Pohlheim,Tank & Rast
77,2019-07-01,DE*EDR*E12100009*1,-10.5510139256108,-10.8578109285517,3665.21114010099,-425.711097876437,-82053.8705847889,out-of-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:39:40Z,"['R', 'DP']",Buckautal Nord DC,52.252147,12.307884,14793,14793 Ziesar,Tank & Rast
78,2020-12-01,DE*EDR*E02100018*1,-7.94605051948347,-9.40264930703487,1391.94398029293,-358.02704454623,-191066.499359944,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:37:48Z,"['R', 'DP']",Dresdner Tor Süd DC,51.060482,13.572325,01723,01723 Wilsdruff,Tank & Rast
79,2021-05-01,DE*EDR*E21000183*1,-28.8970704267101,-5.57062535828453,10902.0163267714,-874.427503626453,-328162.806201341,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-08T10:34:06Z,2022-05-12T16:43:01Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Gütersloh Nord DC,51.866448,8.369656,59069,Hamm,Tank & Rast
81,2021-10-01,DE*EDR*E62100007*1,32.1387750682432,-1.7442415965947,6541.67639175082,1053.99669735495,763445.503262448,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T11:48:00Z,2022-05-12T16:30:06Z,"['NRC', 'NRD', 'R', 'DP']",Bergstraße Ost DC,49.690307,8.603811,64625,64625 Bensheim,Tank & Rast
83,2021-07-01,DE*EDR*E21000177*2,32.350198329197,-9.02702668632928,-4121.45595837601,1146.6332562849,-42479.6116018825,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-27T13:55:49Z,2022-05-12T16:29:53Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte In der Holledau West DC,48.554243,11.588542,85301,Schweitenkirchen,Tank & Rast
84,2021-05-01,DE*UFC*E32000114*1,59.9367294724743,-10.3179625088788,1224.76069587537,1574.11937706773,1507413.96758308,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2020-10-29T09:06:49Z,2022-05-12T16:31:22Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Tecklenburger Land West AC,52.232271,7.88075,49545,Tecklenburger Land,UFC Germany (DE*UFC)
85,2021-04-01,DE*UFC*E110024*1,-12.8734221506993,-1.34180309572677,3939.03055284041,-365.282881354562,-339909.383134262,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-07-01T11:46:31Z,2022-05-12T16:43:07Z,"['NRC', 'NRD', 'R', 'DP']",Autohof Bremgarten E.ON UFC 2,47.909208,7.592273,79258,Hartheim-Bremgarten,UFC Germany (DE*UFC)
87,2021-03-01,DE*UFC*E210027*1,-43.251529715512,-5.81916416689026,-3807.54065214851,-1606.95090024669,-1080834.17277963,in-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-10-29T11:30:56Z,2022-05-12T16:43:37Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Am Kahlberg West E.ON UFC,52.207556,13.607545,15749,Mittenwalde,UFC Germany (DE*UFC)
88,2020-11-01,DE*EDR*E21000170*1,-17.2270066099999,-16.4779607647772,-3084.69490138464,-675.827043644368,-205847.967723735,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-20T07:25:17Z,2022-05-12T16:38:35Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Altenburger Land Süd DC,50.856697,12.313322,04626,Schmölln,Tank & Rast
89,2021-10-01,DE*EDR*E02100005*1,27.926675879137,-7.23868916629758,3912.02037274811,691.848929309862,471652.723853591,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:31:36Z,"['R', 'DP']",Auerswalder Blick Nord DC,50.893563,12.9408,09244,09244 Lichtenau,Tank & Rast
90,2021-08-01,DE*EDR*E21000137*1,50.8378926947257,-6.17763269601141,5083.67765402951,1009.75911006634,957362.521592864,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-15T11:37:22Z,2022-05-12T16:42:53Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Höhenrain Ost,47.926902,11.402966,82335,Berg,Tank & Rast
91,2019-08-01,DE*EDR*E12100075*1,-35.8205565859995,6.29250276497874,7845.11716412615,-1275.22403129479,-594368.566162809,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:40:37Z,"['R', 'DP']",Schaalsee Süd DC,53.510538,10.852775,19246,19246 Valluhn,Tank & Rast
92,2019-03-01,DE*EDR*E22100030*1,-13.6713975285999,12.0347014905845,10609.951425493,-370.780403211843,-171203.088966107,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T07:54:43Z,2022-05-12T16:29:39Z,"['R', 'DP']",Gudow Süd DC,53.520118,10.805807,23899,23899 Gudow,Tank & Rast
93,2022-03-01,DE*EDR*E21000145*1,65.490304345376,1.85371466078194,5391.38228355096,1805.66959099746,1333471.48051747,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-30T11:10:38Z,2022-05-12T16:32:30Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Wildeshausen Nord AC,52.91502,8.425643,27801,Dötlingen,Tank & Rast
94,2018-07-01,DE*EDR*E12100075*2,-25.3082509515281,2.37111997914266,-1883.05538385361,-891.349885076228,-349169.699357555,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:40:37Z,"['R', 'DP']",Schaalsee Süd DC,53.510538,10.852775,19246,19246 Valluhn,Tank & Rast
95,2019-02-01,DE*EDR*E22100054*1,-11.6989169008764,-13.9260294655732,-6005.59052199355,-346.102744854157,-195849.418616822,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-01T10:40:16Z,2022-05-12T16:35:29Z,"['R', 'DP']",Neustädter Bucht West DC,54.070886,10.755442,23730,23730 Sierksdorf,Tank & Rast
96,2022-02-01,DE*EDR*E21000154*1,62.6759530123678,4.47517831910287,6245.44784559349,1989.669798971,1270587.06469106,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-12-17T09:02:28Z,2022-05-12T16:35:05Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Rhön Ost AC,50.267563,9.882552,97795,Schondra,Tank & Rast
98,2021-03-01,DE*UFC*E210020*1,-6.04072046996181,9.74554582069113,3972.09913523293,-122.335641431329,-39868.5272152433,out-of-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-11-17T13:16:47Z,2022-05-12T16:29:45Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Ville West E.ON UFC,50.857249,6.804038,50354,Hürth,UFC Germany (DE*UFC)
99,2022-04-01,DE*EDR*E12100009*2,34.0624352086083,-1.76316861879213,-3824.79114892524,1178.26276957472,74265.7319616318,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:39:40Z,"['R', 'DP']",Buckautal Nord DC,52.252147,12.307884,14793,14793 Ziesar,Tank & Rast
100,2022-01-01,DE*EDR*E21000128*1,34.330826038597,2.84982232722036,601.707900446267,400.848869968499,600944.958609164,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-09-18T11:04:37Z,2022-05-12T16:35:07Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Gütersloh Süd DC,51.864909,8.369809,33334,Gütersloh,Tank & Rast
101,2018-04-01,DE*EDR*E12100067*1,13.1898601245725,-12.9043869434284,-270.928413635167,-2.08718160629564,46311.5507518324,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-30T12:05:32Z,2022-05-12T16:37:55Z,"['R', 'DP']",Prignitz West DC,53.115301,12.466908,16909,16909 Heiligengrabe,Tank & Rast
102,2022-05-01,DE*EDR*E21000145*1,55.5881147196145,7.18560673448383,8628.24562293425,1911.21825827284,1412916.02306545,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-30T11:10:38Z,2022-05-12T16:32:30Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Wildeshausen Nord AC,52.91502,8.425643,27801,Dötlingen,Tank & Rast
103,2021-03-01,DE*UFC*E210017*1,14.4507250240288,-7.08583577800205,-19251.3132923932,-1239.38753604839,-1059292.93244338,out-of-service,EFACEC,Efacec_175kw,160,232,CCS,175,DC,2020-11-26T09:36:25Z,2022-05-12T16:35:44Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Steigerwald Süd E.ON UFC,49.730729,10.726865,96193,Wachenroth,UFC Germany (DE*UFC)
104,2021-10-01,DE*UFC*E110119*1,-25.0409345591697,-26.7929635988493,3435.05190544972,-1186.91333013693,-569517.540853958,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2019-12-02T10:46:47Z,2022-05-12T16:36:29Z,"['NRC', 'NRD', 'R', 'DP']","Essen, Brüsseler Platz 1, Vorplatz, ABB UFC",51.424935,6.992892,45131,Essen,UFC Germany (DE*UFC)
105,2021-03-01,DE*EDR*E21000199*2,-13.3994196597423,11.5239238519133,-4769.79553272173,-411.087138904863,-170080.627624249,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-05T16:56:55Z,2022-05-12T16:39:38Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Garbsen Nord AC,52.422326,9.554407,30823,Garbsen,Tank & Rast
106,2020-03-01,DE*EDR*E22100035*2,-13.7770692054261,-21.8225259233663,-8467.15972690607,-483.59422282921,-100455.644068107,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-31T10:23:52Z,2022-05-12T16:34:44Z,"['R', 'DP']",Hüttener Berge Ost DC,54.366156,9.670627,24791,24791 Alt-Duvenstedt,Tank & Rast
107,2022-04-01,DE*EDR*E21000203*2,-11.6761940219904,3.27154153273216,-4636.33003824019,-411.464734223049,-201555.539772352,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-01T13:18:20Z,2022-05-12T16:38:57Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Garbsen Süd DC,52.421196,9.565675,30826,Garbsen,Tank & Rast
108,2022-05-01,DE*EDR*E21000174*2,-10.000914061503,-2.78772800673621,-3982.70146395411,-185.493654990993,-450950.531881502,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-12-02T11:20:30Z,2022-05-12T16:35:32Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Königsforst West DC,50.897498,7.153371,51503,Rösrath,Tank & Rast
109,2020-06-01,DE*UFC*E110002*1,-10.9073363450219,-0.219358678869263,-303.905869345876,-347.454011756972,-472998.531773639,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-03-19T07:04:42Z,2022-05-12T16:30:34Z,"['NRC', 'NRD', 'R', 'DP']",Autohof Geiselwind E.ON UFC 1,49.769144,10.47069,96160,Geiselwind,UFC Germany (DE*UFC)
111,2020-11-01,DE*EDR*E21000197*2,-4.84355490639511,-13.7009653094345,-3366.64851189587,-326.058977862546,49425.3453301646,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-21T07:53:43Z,2022-05-12T16:35:44Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Hermsdorfer Kreuz West DC,50.87499,11.846279,07629,Hermsdorf,Tank & Rast
112,2022-01-01,DE*EDR*E21000145*1,55.0483693656987,6.30691488986997,9025.55972096098,1868.99862197615,1428379.62000016,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-30T11:10:38Z,2022-05-12T16:32:30Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Wildeshausen Nord AC,52.91502,8.425643,27801,Dötlingen,Tank & Rast
113,2022-02-01,DE*UFC*E110002*1,51.1842340469871,8.42101309665895,12268.9220128975,2243.20684865729,2341949.27123445,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-03-19T07:04:42Z,2022-05-12T16:30:34Z,"['NRC', 'NRD', 'R', 'DP']",Autohof Geiselwind E.ON UFC 1,49.769144,10.47069,96160,Geiselwind,UFC Germany (DE*UFC)
114,2021-04-01,DE*EDR*E21000177*2,-0.2791155106666,-3.58036290331169,-2475.17346947939,-103.754089064153,-173416.180282695,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-27T13:55:49Z,2022-05-12T16:29:53Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte In der Holledau West DC,48.554243,11.588542,85301,Schweitenkirchen,Tank & Rast
115,2021-08-01,DE*EDR*E62100006*2,18.8871907335017,-9.14490495026588,-5602.54722219346,49.0217711394332,-283674.652165846,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T10:59:46Z,2022-03-29T11:38:41Z,"['NRC', 'NRD', 'R', 'DP']",Bad Camberg West DC,50.300134,8.234582,65520,65520 Bad Camberg,Tank & Rast
116,2021-06-01,DE*UFC*E320103*3,21.0255172018778,-13.1728582246238,-156.337559774822,701.415263315729,578361.677266309,in-service,alpitronic GmbH,HYC_300,22,32,Mennekes,22,AC,2020-10-27T13:43:12Z,2022-05-12T16:30:37Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Harburger Berge Ost 2 E.ON UFC-CCS,53.424115,9.966417,21077,Hamburg,UFC Germany (DE*UFC)
117,2022-02-01,DE*UFC*E320103*3,28.1170875938868,112.37003880343,5531.9829992362,1558.07612372999,628231.480274397,in-service,alpitronic GmbH,HYC_300,22,32,Mennekes,22,AC,2020-10-27T13:43:12Z,2022-05-12T16:30:37Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Harburger Berge Ost 2 E.ON UFC-CCS,53.424115,9.966417,21077,Hamburg,UFC Germany (DE*UFC)
118,2021-02-01,DE*EDR*E21000135*2,-9.45648741141637,-6.64733559703454,-4552.75925281772,-232.02357670637,-221611.612319688,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-11-24T17:05:23Z,2022-05-12T16:29:02Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Sauerland West DC,51.223112,7.667504,58513,Lüdenscheid,Tank & Rast
119,2022-03-01,DE*UFC*E110005*1,64.5561719482341,-79.3963909775268,5617.13995827755,1460.78716394006,1641088.88343997,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-05-08T10:51:22Z,2022-05-12T16:40:07Z,"['NRC', 'NRD', 'R', 'DP']",Aalbek West E.ON UFC 2,54.092765,9.929906,24537,Neumünster,UFC Germany (DE*UFC)
120,2021-02-01,DE*UFC*E320108*2,-51.2695867869915,-13.4555651844107,-8304.24044027546,-1386.14309202387,-1484767.0783638,in-service,alpitronic GmbH,HYC_300,100,145,CHAdeMO,"62,5",DC,2020-10-28T08:19:35Z,2022-05-12T16:31:16Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Königsforst West E.ON UFC CCS,50.897495,7.153358,51503,Rösrath,UFC Germany (DE*UFC)
122,2021-09-01,DE*UFC*E110013*1,-65.4890004125705,-2.93569500633038,-11522.4546362486,-1765.9626201688,-1551544.7762761,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-04-22T08:24:33Z,2022-05-12T16:41:34Z,"['NRC', 'NRD', 'R', 'DP']",Autohof Gersthofen UFC 2,48.4442,10.876023,86368,Gersthofen,UFC Germany (DE*UFC)
123,2021-06-01,DE*EDR*E11000315*1,-6.60363439427412,-18.7933353558222,-5607.94550436363,-309.074654630633,-167020.700000065,in-service,ABB,MD_TERRA_53,43,63,Mennekes,43,AC,2020-10-08T12:36:22Z,2022-05-12T16:28:58Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Niedergassel AC,51.927961,8.529158,33659,Bielefeld,Tank & Rast
124,2020-12-01,DE*EDR*E21000158*2,-12.625433910869,-14.0570153619447,-5479.22501108246,-537.437417384636,-228126.687645409,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-09T11:40:10Z,2022-05-12T16:36:41Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Rhynern Süd DC,51.630256,7.873384,59069,Hamm,Tank & Rast
125,2021-09-01,DE*EDR*E62100049*2,-6.97983752546885,1.26996485569367,-3429.58095380964,-120.114471204186,-257088.88700975,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T12:05:41Z,2022-05-12T16:42:49Z,"['R', 'DP']",Medenbach Ost DC,50.096868,8.353418,65207,65207 Wiesbaden,Tank & Rast
126,2022-03-01,DE*EDR*E21000147*2,-7.00234114841853,14.909198903049,-2146.46588703784,177.623506254033,-172364.268134593,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-19T14:10:15Z,2022-05-12T16:42:44Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Augsburg Ost DC,48.412051,10.912778,86169,Augsburg,Tank & Rast
127,2020-01-01,DE*EDR*E22100036*2,-2.72988080467248,12.6728945847611,-3793.718304351,-115.683306451335,27890.3635704851,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:33:55Z,"['R', 'DP']",Raststätte Hüttener Berge West DC,54.363349,9.671023,24791,Alt-Duvenstedt,Tank & Rast
128,2022-04-01,DE*EDR*E21000142*1,32.5198938439326,-0.861845756242705,1805.78388045127,584.984715209977,319728.259689856,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-11T12:12:37Z,2022-05-12T16:43:35Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Hochfelln Süd AC,47.827878,12.590899,83346,Bergen (Chiemgau),Tank & Rast
129,2022-01-01,DE*UFC*E110011*1,18.0367989036619,0.485588748113312,-531.993029727331,494.847805137068,197381.953349524,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2021-08-24T23:59:09Z,2022-05-12T16:38:41Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Osterfeld Ost E.ON UFC 2,51.105619,11.957228,06721,Teuchern,UFC Germany (DE*UFC)
130,2022-01-01,DE*UFC*E210025*1,-25.5110036369854,-0.00592933069503587,3369.59749665256,-1012.11499921205,-597136.280270487,in-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-11-09T11:41:23Z,2022-05-12T16:33:12Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Seeberg West E.ON UFC,52.542215,13.689707,15366,Neuenhagen bei Berlin,UFC Germany (DE*UFC)
131,2018-05-01,DE*EDR*E22100029*2,-2.57358715436142,-0.541554758812307,-7928.4533818723,-84.2317359364663,-127952.546418123,in-service,EFACEC,Efapower-EV QC,50,73,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:36:49Z,"['R', 'DP']",Gudow Nord DC,53.521783,10.802986,23899,23899 Gudow,Tank & Rast
132,2022-02-01,DE*UFC*E210039*1,129.408900393477,-1.35066936072229,-3184.20460819275,3187.26241217518,3739063.18330383,in-service,ABB,MD_HVC_CAR,350,508,CHAdeMO,175,DC,2020-12-17T15:15:08Z,2022-05-12T16:42:37Z,"['NRC', 'NRD', 'R', 'DP']",Medenbach West E.ON UFC 1,50.094794,8.352369,65207,Wiesbaden,UFC Germany (DE*UFC)
133,2021-03-01,DE*EDR*E21000162*1,-7.81241974274466,2.87699130162987,9287.77729980368,10.5306991541224,33347.4042771264,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-04T12:00:47Z,2022-05-12T16:36:11Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Urbacher Wald Ost DC,50.548416,7.585134,56307,Dernbach,Tank & Rast
134,2019-10-01,DE*EDR*E62100050*1,4.13877506824322,-5.74480897248122,1167.88263288557,19.9966973549454,-14443.4967375528,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T12:38:01Z,2022-05-12T16:42:13Z,"['R', 'DP']",Medenbach West DC,50.094757,8.352353,65207,65207 Wiesbaden,Tank & Rast
135,2018-09-01,DE*EDR*E02100085*1,17.4246115818201,-2.61229230145639,97.5772214162353,475.96969496891,131165.020527494,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:40:58Z,"['R', 'DP']",Vogtland Nord DC,50.466056,12.184668,08527,08527 Plauen,Tank & Rast
136,2022-03-01,DE*UFC*E210036*1,182.436419765754,-0.619927955243817,8.2046478472912,4837.58475381749,6115603.51295454,in-service,ABB,MD_HVC_CAR,350,508,CHAdeMO,175,DC,2020-12-17T14:31:34Z,2022-05-12T16:42:08Z,"['NRC', 'NRD', 'R', 'DP']",Medenbach Ost E.ON UFC 2,50.097078,8.35332,65207,Wiesbaden,UFC Germany (DE*UFC)
137,2021-12-01,DE*EDR*E92100039*2,-8.60148726085433,9.43547849767244,-5417.24567900412,-242.084882932434,-205927.47530382,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-02T11:42:58Z,2022-05-12T16:37:03Z,"['NRC', 'NRD', 'R', 'DP']",Kammersteiner Land Nord DC,49.308275,10.968714,91126,91126 Kammerstein,Tank & Rast
138,2020-01-01,DE*EDR*E12100010*2,-0.102725408821037,-17.9798299880772,-7580.63088239763,-397.030604128412,-157214.216407574,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:29:28Z,"['R', 'DP']",Buckautal Süd DC,52.250741,12.309279,14793,14793 Ziesar,Tank & Rast
139,2021-07-01,DE*EDR*E21000167*1,49.0560118622598,-6.2944169503236,7321.65046122791,1688.00189064418,1137481.05087449,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-12-07T11:26:49Z,2022-05-12T16:31:03Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Würzburg Nord DC,49.755871,9.959829,97084,Würzburg,Tank & Rast
140,2021-08-01,DE*EDR*E92100078*2,-7.36379690058023,-3.75954789383933,-6606.29475515264,-405.951901073675,-329424.720572479,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:32:07Z,"['R', 'DP']",Thüringer Wald Nord DC,50.726515,10.842037,99331,98716 Geraberg,Tank & Rast
141,2021-07-01,DE*UFC*E320125*1,89.9635516163768,-12.411254921277,4059.04314680975,2077.41791361464,2273141.75721547,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2021-07-07T12:08:19Z,2022-05-12T16:43:13Z,"['NRC', 'NRD', 'R', 'DP']",Epgert Ost E.ON UFC-AC,50.58188084,7.47883551,56593,Krunkel,UFC Germany (DE*UFC)
142,2020-12-01,DE*UFC*E110001*1,-24.8022513942616,5.85712759694214,6119.06886434853,-591.700121965027,-651447.051064822,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-03-18T13:27:55Z,2022-05-12T16:33:24Z,"['NRC', 'NRD', 'R', 'DP']",Autohof Geiselwind E.ON UFC 2,49.769169,10.470803,96160,Geiselwind,UFC Germany (DE*UFC)
143,2020-02-01,DE*EDR*E62100007*1,-8.74746588912856,1.5815423482434,7784.96891985036,-201.972305878833,1511.60234818142,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T11:48:00Z,2022-05-12T16:30:06Z,"['NRC', 'NRD', 'R', 'DP']",Bergstraße Ost DC,49.690307,8.603811,64625,64625 Bensheim,Tank & Rast
145,2021-10-01,DE*UFC*E210032*1,0.103939276332568,-2.78362123105657,-322.458859315182,-456.771091503391,-99251.0832439826,in-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-10-26T13:49:22Z,2022-05-12T16:36:29Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Holzkirchen Süd E.ON UFC,47.906337,11.717369,83607,Holzkirchen,UFC Germany (DE*UFC)
146,2021-11-01,DE*UFC*E210009*1,95.2918075064705,-11.7817820636725,5538.56067701643,2064.56979418124,2956136.13742302,in-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-10-23T11:59:23Z,2022-05-12T16:36:47Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Michendorf Nord E.ON UFC,52.302979,13.01724,14552,Michendorf,UFC Germany (DE*UFC)
147,2021-02-01,DE*EDR*E22100080*2,-4.31546519727162,-10.4823673435638,-5651.37746583811,-132.334679072335,21365.894437078,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-01T14:25:07Z,2022-05-12T16:43:38Z,"['R', 'DP']",Trave DC,53.818625,10.479484,23858,Reinfeld,Tank & Rast
148,2021-02-01,DE*EDR*E62100049*1,66.2525341108714,0.421542348243399,2678.66891985036,1917.02769412117,1005131.60234818,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T12:05:40Z,2022-05-12T16:42:49Z,"['R', 'DP']",Medenbach Ost DC,50.096868,8.353418,65207,65207 Wiesbaden,Tank & Rast
149,2022-02-01,DE*EDR*E21000147*2,-0.0298605206950136,5.70174430016765,-3666.2371792537,170.301164611719,-107649.597785308,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-19T14:10:15Z,2022-05-12T16:42:44Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Augsburg Ost DC,48.412051,10.912778,86169,Augsburg,Tank & Rast
151,2022-02-01,DE*UFC*E210042*1,43.4089003934773,3.51244453687437,1375.59028656767,1677.26241217518,1969651.18330383,in-service,ABB,MD_HVC_CAR,350,508,CHAdeMO,175,DC,2020-12-17T14:28:29Z,2022-05-12T16:30:14Z,"['NRC', 'NRD', 'R', 'DP']",Medenbach West E.ON UFC 4,50.094653,8.352426,65207,Wiesbaden,UFC Germany (DE*UFC)
152,2018-04-01,DE*EDR*E62100006*2,6.38673082450464,-4.13494506126889,-3056.22389093946,44.7405062271166,-151629.667095306,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T10:59:46Z,2022-03-29T11:38:41Z,"['NRC', 'NRD', 'R', 'DP']",Bad Camberg West DC,50.300134,8.234582,65520,65520 Bad Camberg,Tank & Rast
153,2021-08-01,DE*EDR*E21000177*2,35.2213443983305,-8.99073403888164,-4860.52080632038,447.527175848164,-170977.165353236,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-27T13:55:49Z,2022-05-12T16:29:53Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte In der Holledau West DC,48.554243,11.588542,85301,Schweitenkirchen,Tank & Rast
